step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam,E_iph_sol,E_iph_gas,E_iph_liq
100, 1.000000000E+00, 1.000000000E-02, 0.000000000E+00, 1.796028525E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.725838018E+06, 7.941555937E+09, 0.000000000E+00, 8.251100000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.352995224E+06,-2.127002384E+03, 0.000000000E+00, 9.149129778E+05, 0.000000000E+00, 1.737539513E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.291168987E+02, 1.570235147E+03, 2.266827229E+05, 0.000000000E+00, 0.000000000E+00, 8.576307987E+05,-7.054743614E+07, 8.104502751E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.455800292E+06, 2.455800292E+06, 0.000000000E+00
105, 1.050000000E+00, 1.000000000E-02, 0.000000000E+00, 1.793915102E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.804610968E+06, 7.944918283E+09, 0.000000000E+00, 8.251155000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.354938420E+06,-2.145170163E+03, 0.000000000E+00, 9.149168346E+05, 0.000000000E+00, 1.756803800E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.278726414E+02, 1.591011458E+03, 1.933701047E+05, 0.000000000E+00, 0.000000000E+00, 8.557112450E+05,-7.697256292E+07, 7.867325221E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.447101297E+06, 2.447101297E+06, 0.000000000E+00
110, 1.100000000E+00, 1.000000000E-02, 0.000000000E+00, 1.792108493E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.876348496E+06, 7.948247581E+09, 0.000000000E+00, 8.251210000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.344986168E+06,-2.159749912E+03, 0.000000000E+00, 9.149206914E+05, 0.000000000E+00, 1.657113594E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.271668411E+02, 1.610406192E+03, 1.643591598E+05, 0.000000000E+00, 0.000000000E+00, 8.656871406E+05,-7.831347839E+07, 7.165160141E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.414050468E+06, 2.414050468E+06, 0.000000000E+00
115, 1.150000000E+00, 1.000000000E-02, 0.000000000E+00, 1.790707626E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.939042794E+06, 7.951526765E+09, 0.000000000E+00, 8.251265000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.348579580E+06,-2.170603184E+03, 0.000000000E+00, 9.149245481E+05, 0.000000000E+00, 1.692880027E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.267120747E+02, 1.627533921E+03, 9.950186538E+04, 0.000000000E+00, 0.000000000E+00, 8.621173723E+05,-7.834326134E+07, 6.262097871E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.363932428E+06, 2.363932428E+06, 0.000000000E+00
120, 1.200000000E+00, 1.000000000E-02, 0.000000000E+00, 1.790472256E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.989137941E+06, 7.954688762E+09, 0.000000000E+00, 8.251320000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.350729058E+06,-2.171965984E+03, 0.000000000E+00, 9.149284049E+05, 0.000000000E+00, 1.714207129E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.261480879E+02, 1.642275725E+03,-4.286355613E+04, 0.000000000E+00, 0.000000000E+00, 8.599915371E+05,-7.812628478E+07, 5.002007780E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.246743140E+06, 2.246743140E+06, 0.000000000E+00
125, 1.250000000E+00, 1.000000000E-02, 0.000000000E+00, 1.809409008E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.836787930E+06, 7.956701148E+09, 0.000000000E+00, 8.251375000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.354047514E+06,-2.042567666E+03, 0.000000000E+00, 9.149322617E+05, 0.000000000E+00, 1.747224009E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.184881809E+02, 1.652128492E+03,-1.449732979E+06, 0.000000000E+00, 0.000000000E+00, 8.566967241E+05,-7.787775140E+07,-1.569371039E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.097134805E+06, 1.097134805E+06, 0.000000000E+00
130, 1.300000000E+00, 1.000000000E-02, 0.000000000E+00, 1.819041556E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.552755159E+06, 7.957749013E+09, 0.000000000E+00, 8.251430000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.353102775E+06,-1.901665707E+03, 0.000000000E+00, 9.149361185E+05, 0.000000000E+00, 1.737608934E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.824641813E+02, 1.642228284E+03,-2.647786104E+06, 0.000000000E+00, 0.000000000E+00, 8.576651066E+05,-7.760196156E+07,-2.976152927E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.326462183E+05, 1.326462183E+05, 0.000000000E+00
135, 1.350000000E+00, 1.000000000E-02, 0.000000000E+00, 1.835613822E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.055647376E+06, 7.958433603E+09, 0.000000000E+00, 8.251485000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.352158038E+06,-1.751043277E+03, 0.000000000E+00, 9.149399752E+05, 0.000000000E+00, 1.727993884E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.235286939E+02, 1.601881966E+03,-3.275785541E+06, 0.000000000E+00, 0.000000000E+00, 8.586334866E+05,-7.738733753E+07,-5.247096724E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.305730687E+05,-2.305730687E+05, 0.000000000E+00
140, 1.400000000E+00, 1.000000000E-02, 0.000000000E+00, 1.843981371E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 7.771478406E+06, 7.959061049E+09, 0.000000000E+00, 8.251540000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.355407807E+06,-1.661865817E+03, 0.000000000E+00, 9.149438320E+05, 0.000000000E+00, 1.760323890E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.738679545E+02, 1.547654997E+03,-2.989178936E+06, 0.000000000E+00, 0.000000000E+00, 8.554073610E+05,-7.721684794E+07,-3.154595629E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.876719039E+05,-2.876719039E+05, 0.000000000E+00
145, 1.450000000E+00, 1.000000000E-02, 0.000000000E+00, 1.787126844E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 9.118611410E+06, 7.960707975E+09, 0.000000000E+00, 8.251595000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.348343157E+06,-1.996351026E+03, 0.000000000E+00, 9.149476888E+05, 0.000000000E+00, 1.689509706E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.175535783E+02, 1.599424069E+03,-1.283099596E+07, 0.000000000E+00, 0.000000000E+00, 8.624956544E+05,-7.702211223E+07, 1.290130287E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.317605391E+05, 7.317605391E+05, 0.000000000E+00
150, 1.500000000E+00, 1.000000000E-02, 0.000000000E+00, 1.785146082E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 9.151183689E+06, 7.963922187E+09, 0.000000000E+00, 8.251650000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.353793359E+06,-2.210805873E+03, 0.000000000E+00, 9.149515456E+05, 0.000000000E+00, 1.743844045E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.160291194E+02, 1.690413851E+03,-1.510658123E+01, 0.000000000E+00, 0.000000000E+00, 8.570690955E+05,-7.704677742E+07, 3.246104013E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.298944893E+06, 2.298944893E+06, 0.000000000E+00
155, 1.550000000E+00, 1.000000000E-02, 0.000000000E+00, 1.782854088E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 9.178632030E+06, 7.967310682E+09, 0.000000000E+00, 8.251705000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.357662084E+06,-2.232294355E+03, 0.000000000E+00, 9.149554023E+05, 0.000000000E+00, 1.782363612E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.119283381E+02, 1.699354089E+03, 2.207251704E+05, 0.000000000E+00, 0.000000000E+00, 8.532240138E+05,-7.702935690E+07, 2.730780430E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.473227527E+06, 2.473227527E+06, 0.000000000E+00
160, 1.600000000E+00, 1.000000000E-02, 0.000000000E+00, 1.782533184E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 9.201942558E+06, 7.970673958E+09, 0.000000000E+00, 8.251760000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.347090309E+06,-2.231781350E+03, 0.000000000E+00, 9.149592591E+05, 0.000000000E+00, 1.676478180E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.068110858E+02, 1.707892647E+03, 1.431642964E+05, 0.000000000E+00, 0.000000000E+00, 8.638194320E+05,-7.700887803E+07, 2.328142754E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.448010470E+06, 2.448010470E+06, 0.000000000E+00
165, 1.650000000E+00, 1.000000000E-02, 0.000000000E+00, 1.783049275E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 9.223450570E+06, 7.973921545E+09, 0.000000000E+00, 8.251815000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.354190977E+06,-2.222073325E+03, 0.000000000E+00, 9.149631159E+05, 0.000000000E+00, 1.747317175E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.013966865E+02, 1.716271627E+03, 3.531377896E+04, 0.000000000E+00, 0.000000000E+00, 8.567424075E+05,-7.696894546E+07, 2.148404486E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.332321537E+06, 2.332321537E+06, 0.000000000E+00
170, 1.700000000E+00, 1.000000000E-02, 0.000000000E+00, 1.795485931E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 9.155441204E+06, 7.976228219E+09, 0.000000000E+00, 8.251870000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.351939649E+06,-2.117131648E+03, 0.000000000E+00, 9.149669727E+05, 0.000000000E+00, 1.724636214E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.908741679E+02, 1.722612103E+03,-1.040847151E+06, 0.000000000E+00, 0.000000000E+00, 8.590173786E+05,-7.689487942E+07,-6.981408722E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.391416702E+06, 1.391416702E+06, 0.000000000E+00
175, 1.750000000E+00, 1.000000000E-02, 0.000000000E+00, 1.825887789E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.385098024E+06, 7.977065986E+09, 0.000000000E+00, 8.251925000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.347075190E+06,-1.844243600E+03, 0.000000000E+00, 9.149708294E+05, 0.000000000E+00, 1.675823949E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.420556761E+02, 1.701715376E+03,-3.240312487E+06, 0.000000000E+00, 0.000000000E+00, 8.639054801E+05,-7.676987938E+07,-8.020660104E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-7.744552526E+04,-7.744552526E+04, 0.000000000E+00
180, 1.800000000E+00, 1.000000000E-02, 0.000000000E+00, 1.857001034E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 7.355514857E+06, 7.977552092E+09, 0.000000000E+00, 8.251980000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.352663149E+06,-1.528232893E+03, 0.000000000E+00, 9.149746862E+05, 0.000000000E+00, 1.731535849E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.139325075E+02, 1.565429346E+03,-3.941109622E+06, 0.000000000E+00, 0.000000000E+00, 8.583411651E+05,-7.667158644E+07,-1.069377141E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-4.289834454E+05,-4.289834454E+05, 0.000000000E+00
185, 1.850000000E+00, 1.000000000E-02, 0.000000000E+00, 1.892378647E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 6.191008606E+06, 7.978120032E+09, 0.000000000E+00, 8.252035000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.355775583E+06,-1.262018296E+03, 0.000000000E+00, 9.149785430E+05, 0.000000000E+00, 1.762492509E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.811971166E+01, 1.397047017E+03,-3.989053998E+06, 0.000000000E+00, 0.000000000E+00, 8.552523741E+05,-7.660236257E+07,-1.210053037E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.470665367E+05,-3.470665367E+05, 0.000000000E+00
190, 1.900000000E+00, 1.000000000E-02, 0.000000000E+00, 1.850432077E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 7.312013379E+06, 7.979117411E+09, 0.000000000E+00, 8.252090000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.357237621E+06,-1.386300480E+03, 0.000000000E+00, 9.149823998E+05, 0.000000000E+00, 1.776945211E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.170630990E+01, 1.288070136E+03,-3.803618131E+05, 0.000000000E+00, 0.000000000E+00, 8.538139789E+05,-7.649599394E+07, 1.023237277E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.237526190E+04, 8.237526190E+04, 0.000000000E+00
195, 1.950000000E+00, 1.000000000E-02, 0.000000000E+00, 1.814821687E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.404757864E+06, 7.980678242E+09, 0.000000000E+00, 8.252145000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.352991987E+06,-1.620493015E+03, 0.000000000E+00, 9.149862565E+05, 0.000000000E+00, 1.734321185E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.102469402E+02, 1.373375625E+03, 2.556320314E+05, 0.000000000E+00, 0.000000000E+00, 8.580832565E+05,-7.643162792E+07, 8.599352159E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.457344874E+05, 6.457344874E+05, 0.000000000E+00
200, 2.000000000E+00, 1.000000000E-02, 0.000000000E+00, 1.486254094E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.991393781E+07, 7.985687166E+09, 0.000000000E+00, 8.252200000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.357686143E+06, 9.405531500E+03, 0.000000000E+00, 9.149901133E+05, 0.000000000E+00, 1.781095058E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.955639311E+03, 5.941442926E+03,-4.836600601E+07, 0.000000000E+00, 0.000000000E+00, 8.534127442E+05,-7.622407161E+07, 6.410878016E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.090978533E+06, 4.090978533E+06, 0.000000000E+00
205, 2.050000000E+00, 1.000000000E-02, 0.000000000E+00, 1.470691517E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.077305365E+07, 7.991850132E+09, 0.000000000E+00, 8.252255000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.359698397E+06,-8.248333163E+03, 0.000000000E+00, 9.149939701E+05, 0.000000000E+00, 1.801049916E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.517346111E+03, 5.895631080E+03, 1.032200978E+06, 0.000000000E+00, 0.000000000E+00, 8.514241334E+05,-5.637220047E+07, 6.271336619E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.246454262E+06, 5.246454262E+06, 0.000000000E+00
210, 2.100000000E+00, 1.000000000E-02, 0.000000000E+00, 1.467906624E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.085771696E+07, 7.996048366E+09, 0.000000000E+00, 8.252310000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.349400999E+06,-6.960801824E+03, 0.000000000E+00, 9.149978269E+05, 0.000000000E+00, 1.697908263E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.933570292E+02, 5.606199945E+03, 2.743399565E+06, 0.000000000E+00, 0.000000000E+00, 8.617451737E+05,-5.798849215E+07,-8.070194967E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.282243030E+06, 3.282243030E+06, 0.000000000E+00
215, 2.150000000E+00, 1.000000000E-02, 0.000000000E+00, 1.518656867E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.955008157E+07, 7.999752188E+09, 0.000000000E+00, 8.252365000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.354851688E+06,-6.837280603E+03, 0.000000000E+00, 9.150016836E+05, 0.000000000E+00, 1.752247470E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.126837612E+03, 5.697682356E+03, 3.593526177E+06, 0.000000000E+00, 0.000000000E+00, 8.563181280E+05,-7.201185009E+07,-2.375489535E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.787693746E+06, 2.787693746E+06, 0.000000000E+00
220, 2.200000000E+00, 1.000000000E-02, 0.000000000E+00, 1.793779361E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.002484188E+07, 8.000847581E+09, 0.000000000E+00, 8.252420000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.359339682E+06,-3.930048147E+03, 0.000000000E+00, 9.150055404E+05, 0.000000000E+00, 1.796959728E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.413668374E+02, 4.760291138E+03,-1.178713965E+07, 0.000000000E+00, 0.000000000E+00, 8.518537772E+05,-5.780245570E+06,-1.103202061E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.796452064E+05, 1.796452064E+05, 0.000000000E+00
225, 2.250000000E+00, 1.000000000E-02, 0.000000000E+00, 1.730610071E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.211041714E+07, 8.002487934E+09, 0.000000000E+00, 8.252475000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.360114103E+06,-5.237603401E+03, 0.000000000E+00, 9.150093972E+05, 0.000000000E+00, 1.804536248E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.496809362E+02, 4.429968417E+03, 1.154501067E+07, 0.000000000E+00, 0.000000000E+00, 8.511030002E+05,-1.328328595E+08, 6.209839605E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.247942452E+05, 7.247942452E+05, 0.000000000E+00
230, 2.300000000E+00, 1.000000000E-02, 0.000000000E+00, 1.577133114E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.715598090E+07, 8.004393535E+09, 0.000000000E+00, 8.252530000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.353117464E+06,-4.682463935E+03, 0.000000000E+00, 9.150132540E+05, 0.000000000E+00, 1.734402179E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.785168485E+02, 3.657149106E+03, 1.153925140E+07, 0.000000000E+00, 0.000000000E+00, 8.581232821E+05,-8.954369162E+07, 3.976163583E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.903094874E+05, 9.903094874E+05, 0.000000000E+00
235, 2.350000000E+00, 1.000000000E-02, 0.000000000E+00, 1.451872639E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.123437674E+07, 8.009570436E+09, 0.000000000E+00, 8.252585000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.355198514E+06,-7.791325639E+03, 0.000000000E+00, 9.150171107E+05, 0.000000000E+00, 1.755044997E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.560119577E+02, 5.423298963E+03, 3.710341790E+06, 0.000000000E+00, 0.000000000E+00, 8.560658753E+05,-4.332120022E+08, 3.905598780E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.260927311E+06, 4.260927311E+06, 0.000000000E+00
240, 2.400000000E+00, 1.000000000E-02, 0.000000000E+00, 1.459797056E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.090174752E+07, 8.016231915E+09, 0.000000000E+00, 8.252640000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.349577164E+06,-8.857148935E+03, 0.000000000E+00, 9.150209675E+05, 0.000000000E+00, 1.698663811E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.473458394E+03, 6.495715160E+03, 9.624904375E+06, 0.000000000E+00, 0.000000000E+00, 8.617108689E+05,-5.033881356E+08,-3.629555736E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.744984665E+06, 5.744984665E+06, 0.000000000E+00
