step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in
33, 5.032000000E+00, 1.000000000E-03, 0.000000000E+00, 2.357874046E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.804229007E+07, 5.718828668E+10, 0.000000000E+00, 8.255535200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.854254698E+04,-7.653175484E+04, 0.000000000E+00, 2.063883800E+04, 0.000000000E+00, 7.264870976E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.193907141E+04, 1.962655934E+04, 1.872317869E+07, 0.000000000E+00, 0.000000000E+00, 1.337396702E+04,-2.378049784E+07,-3.017376668E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
34, 5.033000000E+00, 1.000000000E-03, 0.000000000E+00, 2.361396379E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.801833688E+07, 5.720687163E+10, 0.000000000E+00, 8.255536300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.859071074E+04,-7.607678674E+04, 0.000000000E+00, 2.063884075E+04, 0.000000000E+00, 7.313029239E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.186695565E+04, 1.950842090E+04, 1.871371699E+07, 0.000000000E+00, 0.000000000E+00, 1.332581151E+04,-2.398278958E+07,-3.009498286E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
35, 5.034000000E+00, 1.000000000E-03, 0.000000000E+00, 2.365001850E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.799431320E+07, 5.722544948E+10, 0.000000000E+00, 8.255537400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.854255991E+04,-7.560987731E+04, 0.000000000E+00, 2.063884350E+04, 0.000000000E+00, 7.264872912E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.179551118E+04, 1.939118168E+04, 1.870316223E+07, 0.000000000E+00, 0.000000000E+00, 1.337397059E+04,-2.391725631E+07,-3.015896071E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
36, 5.035000000E+00, 1.000000000E-03, 0.000000000E+00, 2.368416082E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.797074452E+07, 5.724402076E+10, 0.000000000E+00, 8.255538500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.857008484E+04,-7.518257912E+04, 0.000000000E+00, 2.063884625E+04, 0.000000000E+00, 7.292392342E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.172437324E+04, 1.927433866E+04, 1.869741109E+07, 0.000000000E+00, 0.000000000E+00, 1.334645391E+04,-2.413866626E+07,-2.969674445E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
37, 5.036000000E+00, 1.000000000E-03, 0.000000000E+00, 2.371971312E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.794694103E+07, 5.726258507E+10, 0.000000000E+00, 8.255539600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.891407213E+04,-7.472646300E+04, 0.000000000E+00, 2.063884900E+04, 0.000000000E+00, 7.636374130E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.165474950E+04, 1.915980727E+04, 1.868583873E+07, 0.000000000E+00, 0.000000000E+00, 1.300247487E+04,-2.411742005E+07,-2.992541297E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
38, 5.037000000E+00, 1.000000000E-03, 0.000000000E+00, 2.375334514E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.792397724E+07, 5.728114286E+10, 0.000000000E+00, 8.255540700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.905855061E+04,-7.431342274E+04, 0.000000000E+00, 2.063885175E+04, 0.000000000E+00, 7.780847110E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.158491955E+04, 1.904528671E+04, 1.867661631E+07, 0.000000000E+00, 0.000000000E+00, 1.285800464E+04,-2.425050127E+07,-2.907804410E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
39, 5.038000000E+00, 1.000000000E-03, 0.000000000E+00, 2.378849707E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.790074056E+07, 5.729969372E+10, 0.000000000E+00, 8.255541800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.875585395E+04,-7.386659787E+04, 0.000000000E+00, 2.063885450E+04, 0.000000000E+00, 7.478144947E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.151730555E+04, 1.893471538E+04, 1.866092694E+07, 0.000000000E+00, 0.000000000E+00, 1.316070955E+04,-2.382781300E+07,-2.934485635E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
40, 5.039000000E+00, 1.000000000E-03, 0.000000000E+00, 2.382302242E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.787794740E+07, 5.731823777E+10, 0.000000000E+00, 8.255542900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.898976749E+04,-7.344128459E+04, 0.000000000E+00, 2.063885725E+04, 0.000000000E+00, 7.712052992E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.144947210E+04, 1.882382688E+04, 1.865149775E+07, 0.000000000E+00, 0.000000000E+00, 1.292680426E+04,-2.378012667E+07,-2.889415170E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
41, 5.040000000E+00, 1.000000000E-03, 0.000000000E+00, 2.385431146E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.785494911E+07, 5.733677604E+10, 0.000000000E+00, 8.255544000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.876274656E+04,-7.307878729E+04, 0.000000000E+00, 2.063886000E+04, 0.000000000E+00, 7.485026560E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.138307831E+04, 1.871511206E+04, 1.865257759E+07, 0.000000000E+00, 0.000000000E+00, 1.315383344E+04,-2.578302245E+07,-2.909342796E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
42, 5.041000000E+00, 1.000000000E-03, 0.000000000E+00, 2.388356589E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.783242717E+07, 5.735530906E+10, 0.000000000E+00, 8.255545100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.884530851E+04,-7.273281962E+04, 0.000000000E+00, 2.063886275E+04, 0.000000000E+00, 7.567583008E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.131669650E+04, 1.860617961E+04, 1.864239347E+07, 0.000000000E+00, 0.000000000E+00, 1.307127974E+04,-2.622171782E+07,-2.861074143E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
43, 5.042000000E+00, 1.000000000E-03, 0.000000000E+00, 2.392155380E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.780987555E+07, 5.737383419E+10, 0.000000000E+00, 8.255546200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.865268561E+04,-7.223641935E+04, 0.000000000E+00, 2.063886550E+04, 0.000000000E+00, 7.374954605E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.125176367E+04, 1.849957732E+04, 1.862051944E+07, 0.000000000E+00, 0.000000000E+00, 1.326391089E+04,-2.426979391E+07,-2.863415461E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
44, 5.043000000E+00, 1.000000000E-03, 0.000000000E+00, 2.395663989E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.778867398E+07, 5.739235210E+10, 0.000000000E+00, 8.255547300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.892787700E+04,-7.182745796E+04, 0.000000000E+00, 2.063886825E+04, 0.000000000E+00, 7.650140498E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.118712047E+04, 1.839353320E+04, 1.861840361E+07, 0.000000000E+00, 0.000000000E+00, 1.298872775E+04,-2.399563581E+07,-2.727527330E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
45, 5.044000000E+00, 1.000000000E-03, 0.000000000E+00, 2.399273773E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.776618017E+07, 5.741086269E+10, 0.000000000E+00, 8.255548400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.848758760E+04,-7.137814647E+04, 0.000000000E+00, 2.063887100E+04, 0.000000000E+00, 7.209845603E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.112577540E+04, 1.829286056E+04, 1.860599538E+07, 0.000000000E+00, 0.000000000E+00, 1.342902540E+04,-2.374245142E+07,-2.856257069E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
46, 5.045000000E+00, 1.000000000E-03, 0.000000000E+00, 2.402658385E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.774430539E+07, 5.742936655E+10, 0.000000000E+00, 8.255549500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.910676028E+04,-7.097748332E+04, 0.000000000E+00, 2.063887375E+04, 0.000000000E+00, 7.829012776E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.106190469E+04, 1.818841795E+04, 1.859865565E+07, 0.000000000E+00, 0.000000000E+00, 1.280986097E+04,-2.382365247E+07,-2.793604985E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
47, 5.046000000E+00, 1.000000000E-03, 0.000000000E+00, 2.406148342E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.772233514E+07, 5.744786337E+10, 0.000000000E+00, 8.255550600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.875590592E+04,-7.056268660E+04, 0.000000000E+00, 2.063887650E+04, 0.000000000E+00, 7.478152918E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.099986331E+04, 1.808650442E+04, 1.859115735E+07, 0.000000000E+00, 0.000000000E+00, 1.316072358E+04,-2.391667806E+07,-2.802517750E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
48, 5.047000000E+00, 1.000000000E-03, 0.000000000E+00, 2.409562146E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.770036358E+07, 5.746635340E+10, 0.000000000E+00, 8.255551700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.854264400E+04,-7.016886189E+04, 0.000000000E+00, 2.063887925E+04, 0.000000000E+00, 7.264885496E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.093796414E+04, 1.798484312E+04, 1.858989501E+07, 0.000000000E+00, 0.000000000E+00, 1.337399375E+04,-2.437043588E+07,-2.801998489E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
49, 5.048000000E+00, 1.000000000E-03, 0.000000000E+00, 2.413616187E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.767772502E+07, 5.748483479E+10, 0.000000000E+00, 8.255552800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.909990028E+04,-6.966897515E+04, 0.000000000E+00, 2.063888200E+04, 0.000000000E+00, 7.822136278E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.087637468E+04, 1.788385930E+04, 1.857541059E+07, 0.000000000E+00, 0.000000000E+00, 1.281674572E+04,-2.295421237E+07,-2.868106067E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
50, 5.049000000E+00, 1.000000000E-03, 0.000000000E+00, 2.415511349E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.765666939E+07, 5.750331386E+10, 0.000000000E+00, 8.255553900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.892103649E+04,-6.949603593E+04, 0.000000000E+00, 2.063888475E+04, 0.000000000E+00, 7.643266986E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.081380196E+04, 1.778110202E+04, 1.857823953E+07, 0.000000000E+00, 0.000000000E+00, 1.299561776E+04,-2.451495141E+07,-2.709023227E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
51, 5.050000000E+00, 1.000000000E-03, 0.000000000E+00, 2.418407794E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.763577572E+07, 5.752178754E+10, 0.000000000E+00, 8.255555000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.872153376E+04,-6.916430065E+04, 0.000000000E+00, 2.063888750E+04, 0.000000000E+00, 7.443758758E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.075485892E+04, 1.768433645E+04, 1.857075903E+07, 0.000000000E+00, 0.000000000E+00, 1.319512874E+04,-2.455009614E+07,-2.692351674E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
52, 5.051000000E+00, 1.000000000E-03, 0.000000000E+00, 2.421637476E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.761441601E+07, 5.754025490E+10, 0.000000000E+00, 8.255556100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.871466062E+04,-6.879128292E+04, 0.000000000E+00, 2.063889025E+04, 0.000000000E+00, 7.436880120E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.069668932E+04, 1.758855216E+04, 1.856205972E+07, 0.000000000E+00, 0.000000000E+00, 1.320201013E+04,-2.455453971E+07,-2.738440024E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
53, 5.052000000E+00, 1.000000000E-03, 0.000000000E+00, 2.424801255E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.759381298E+07, 5.755871602E+10, 0.000000000E+00, 8.255557200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.897609309E+04,-6.843503189E+04, 0.000000000E+00, 2.063889300E+04, 0.000000000E+00, 7.698307089E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.063757309E+04, 1.749223934E+04, 1.855889361E+07, 0.000000000E+00, 0.000000000E+00, 1.294058591E+04,-2.458217893E+07,-2.662061315E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
54, 5.053000000E+00, 1.000000000E-03, 0.000000000E+00, 2.428121310E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.757282930E+07, 5.757717047E+10, 0.000000000E+00, 8.255558300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.884538661E+04,-6.806152556E+04, 0.000000000E+00, 2.063889575E+04, 0.000000000E+00, 7.567595108E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.058052316E+04, 1.739867521E+04, 1.854924340E+07, 0.000000000E+00, 0.000000000E+00, 1.307130064E+04,-2.459100209E+07,-2.699560026E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
55, 5.054000000E+00, 1.000000000E-03, 0.000000000E+00, 2.431352010E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.755205877E+07, 5.759561851E+10, 0.000000000E+00, 8.255559400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.893482834E+04,-6.769984498E+04, 0.000000000E+00, 2.063889850E+04, 0.000000000E+00, 7.657031343E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.052296597E+04, 1.730443482E+04, 1.854195933E+07, 0.000000000E+00, 0.000000000E+00, 1.298186716E+04,-2.458201098E+07,-2.677595402E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
56, 5.055000000E+00, 1.000000000E-03, 0.000000000E+00, 2.434643095E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.753149294E+07, 5.761405992E+10, 0.000000000E+00, 8.255560500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.896923303E+04,-6.733819987E+04, 0.000000000E+00, 2.063890125E+04, 0.000000000E+00, 7.691430533E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.046626651E+04, 1.721125467E+04, 1.853642890E+07, 0.000000000E+00, 0.000000000E+00, 1.294747072E+04,-2.457963352E+07,-2.656483883E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
57, 5.056000000E+00, 1.000000000E-03, 0.000000000E+00, 2.437758421E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.751205477E+07, 5.763249504E+10, 0.000000000E+00, 8.255561600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.865965600E+04,-6.699461471E+04, 0.000000000E+00, 2.063890400E+04, 0.000000000E+00, 7.381847997E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.041030578E+04, 1.711920701E+04, 1.853476883E+07, 0.000000000E+00, 0.000000000E+00, 1.325705600E+04,-2.455417434E+07,-2.542955340E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
58, 5.057000000E+00, 1.000000000E-03, 0.000000000E+00, 2.440879531E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.749238950E+07, 5.765092390E+10, 0.000000000E+00, 8.255562700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.878349592E+04,-6.665676307E+04, 0.000000000E+00, 2.063890675E+04, 0.000000000E+00, 7.505682421E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.035671942E+04, 1.703172124E+04, 1.852847315E+07, 0.000000000E+00, 0.000000000E+00, 1.313322433E+04,-2.462084224E+07,-2.565085946E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
59, 5.058000000E+00, 1.000000000E-03, 0.000000000E+00, 2.444070750E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.747237688E+07, 5.766934635E+10, 0.000000000E+00, 8.255563800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.901053043E+04,-6.630188187E+04, 0.000000000E+00, 2.063890950E+04, 0.000000000E+00, 7.732711426E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.030298917E+04, 1.694394238E+04, 1.851920264E+07, 0.000000000E+00, 0.000000000E+00, 1.290619807E+04,-2.459406618E+07,-2.599259319E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
60, 5.059000000E+00, 1.000000000E-03, 0.000000000E+00, 2.447191441E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.745255120E+07, 5.768776258E+10, 0.000000000E+00, 8.255564900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.878350892E+04,-6.596502004E+04, 0.000000000E+00, 2.063891225E+04, 0.000000000E+00, 7.505684422E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.024892059E+04, 1.685537519E+04, 1.851046020E+07, 0.000000000E+00, 0.000000000E+00, 1.313322783E+04,-2.450165013E+07,-2.579936476E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
61, 5.060000000E+00, 1.000000000E-03, 0.000000000E+00, 2.450100189E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.743413334E+07, 5.770617298E+10, 0.000000000E+00, 8.255566000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.896238602E+04,-6.565296964E+04, 0.000000000E+00, 2.063891500E+04, 0.000000000E+00, 7.684556018E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.019547968E+04, 1.676793964E+04, 1.850384567E+07, 0.000000000E+00, 0.000000000E+00, 1.295435898E+04,-2.462904399E+07,-2.438392350E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
62, 5.061000000E+00, 1.000000000E-03, 0.000000000E+00, 2.453233930E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.741534275E+07, 5.772457695E+10, 0.000000000E+00, 8.255567100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.893487399E+04,-6.532589361E+04, 0.000000000E+00, 2.063891775E+04, 0.000000000E+00, 7.657038485E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.014505977E+04, 1.668556308E+04, 1.850142490E+07, 0.000000000E+00, 0.000000000E+00, 1.298187926E+04,-2.453955103E+07,-2.475128921E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
63, 5.062000000E+00, 1.000000000E-03, 0.000000000E+00, 2.456321422E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.739662431E+07, 5.774297462E+10, 0.000000000E+00, 8.255568200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.872161166E+04,-6.499326482E+04, 0.000000000E+00, 2.063892050E+04, 0.000000000E+00, 7.443770660E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.009422420E+04, 1.660229447E+04, 1.849234851E+07, 0.000000000E+00, 0.000000000E+00, 1.319514984E+04,-2.457148046E+07,-2.467295130E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
64, 5.063000000E+00, 1.000000000E-03, 0.000000000E+00, 2.459415844E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.737744953E+07, 5.776136603E+10, 0.000000000E+00, 8.255569300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.882481277E+04,-6.466469363E+04, 0.000000000E+00, 2.063892325E+04, 0.000000000E+00, 7.546966268E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.004379105E+04, 1.651969148E+04, 1.848916602E+07, 0.000000000E+00, 0.000000000E+00, 1.309195698E+04,-2.452877292E+07,-2.512380149E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
65, 5.064000000E+00, 1.000000000E-03, 0.000000000E+00, 2.462507447E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.735841842E+07, 5.777975119E+10, 0.000000000E+00, 8.255570400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.890737498E+04,-6.434127539E+04, 0.000000000E+00, 2.063892600E+04, 0.000000000E+00, 7.629522978E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.992693902E+03, 1.643614758E+04, 1.848512084E+07, 0.000000000E+00, 0.000000000E+00, 1.300940302E+04,-2.465774831E+07,-2.497400315E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
66, 5.065000000E+00, 1.000000000E-03, 0.000000000E+00, 2.465491626E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.734013964E+07, 5.779813029E+10, 0.000000000E+00, 8.255571500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.863219578E+04,-6.403059592E+04, 0.000000000E+00, 2.063892875E+04, 0.000000000E+00, 7.354338278E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.942228366E+03, 1.635334773E+04, 1.847760513E+07, 0.000000000E+00, 0.000000000E+00, 1.328459047E+04,-2.451412496E+07,-2.421485239E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
67, 5.066000000E+00, 1.000000000E-03, 0.000000000E+00, 2.468658561E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.732103055E+07, 5.781650292E+10, 0.000000000E+00, 8.255572600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.848085009E+04,-6.369936161E+04, 0.000000000E+00, 2.063893150E+04, 0.000000000E+00, 7.202987094E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.893365353E+03, 1.627349179E+04, 1.846823237E+07, 0.000000000E+00, 0.000000000E+00, 1.343594441E+04,-2.455779159E+07,-2.504016990E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
68, 5.067000000E+00, 1.000000000E-03, 0.000000000E+00, 2.471743030E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.730213439E+07, 5.783486930E+10, 0.000000000E+00, 8.255573700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.873540341E+04,-6.338459624E+04, 0.000000000E+00, 2.063893425E+04, 0.000000000E+00, 7.457534909E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.843221037E+03, 1.619136835E+04, 1.846067256E+07, 0.000000000E+00, 0.000000000E+00, 1.318139934E+04,-2.446030168E+07,-2.482094340E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
69, 5.068000000E+00, 1.000000000E-03, 0.000000000E+00, 2.474740353E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.728362422E+07, 5.785322962E+10, 0.000000000E+00, 8.255574800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.863909486E+04,-6.307862690E+04, 0.000000000E+00, 2.063893700E+04, 0.000000000E+00, 7.361220863E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.793787616E+03, 1.611025583E+04, 1.845605591E+07, 0.000000000E+00, 0.000000000E+00, 1.327771614E+04,-2.449595437E+07,-2.442858373E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
