step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam,E_iph_sol,E_iph_gas,E_iph_liq
20, 4.000000000E-02, 2.000000000E-03, 0.000000000E+00, 2.080484088E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.318420900E+05, 7.885914103E+09, 0.000000000E+00, 8.250044000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250044000E+04,-7.306222224E-01, 0.000000000E+00, 8.250044000E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.128224027E-02, 7.317741941E-01,-6.580585037E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.467000440E+06,-6.017872598E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.680879423E+02,-1.680879423E+02, 0.000000000E+00
21, 4.200000000E-02, 2.000000000E-03, 0.000000000E+00, 2.076748442E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.440209257E+05, 7.885997157E+09, 0.000000000E+00, 8.250046200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250046200E+04,-2.237092618E+00, 0.000000000E+00, 8.250046200E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.747320136E-02, 6.726335078E-01, 4.381504184E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.369254971E+06, 1.116348154E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.533816783E+02, 5.533816783E+02, 0.000000000E+00
22, 4.400000000E-02, 2.000000000E-03, 0.000000000E+00, 2.060486821E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 7.255124195E+05, 7.886091354E+09, 0.000000000E+00, 8.250048400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250048400E+04,-8.304800862E+00, 0.000000000E+00, 8.250048400E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.278516297E-01, 1.216140045E+00, 5.526893241E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.647769787E+06, 4.782255327E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.169666324E+04, 1.169666324E+04, 0.000000000E+00
23, 4.600000000E-02, 2.000000000E-03, 0.000000000E+00, 2.048075279E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.095435656E+06, 7.886193875E+09, 0.000000000E+00, 8.250050600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250050600E+04,-9.416423393E+00, 0.000000000E+00, 8.250050600E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.853241887E-01, 3.912229844E+00, 3.058665924E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.309537605E+05, 3.677994072E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.001925594E+04, 2.001925594E+04, 0.000000000E+00
24, 4.800000000E-02, 2.000000000E-03, 0.000000000E+00, 2.053197006E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 9.536721479E+05, 7.886283855E+09, 0.000000000E+00, 8.250052800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250052800E+04,-5.008353509E+00, 0.000000000E+00, 8.250052800E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.416577124E+00, 5.950935253E+00,-2.533231433E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.914771249E+05,-1.444073783E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.478057370E+03, 7.478057370E+03, 0.000000000E+00
25, 5.000000000E-02, 2.000000000E-03, 0.000000000E+00, 2.061020453E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 7.198962279E+05, 7.886369398E+09, 0.000000000E+00, 8.250055000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250055000E+04,-3.020860683E+00, 0.000000000E+00, 8.250055000E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.050477054E+00, 5.293417581E+00,-3.358879224E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.331469196E+05,-2.374976367E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.042283859E+03, 3.042283859E+03, 0.000000000E+00
26, 5.200000000E-02, 2.000000000E-03, 0.000000000E+00, 2.060711380E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 7.228181887E+05, 7.886460601E+09, 0.000000000E+00, 8.250057200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250057200E+04,-4.128255530E+00, 0.000000000E+00, 8.250057200E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.265986157E-01, 3.939628634E+00, 3.133414999E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.075949084E+05, 1.030144144E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.701576351E+03, 8.701576351E+03, 0.000000000E+00
27, 5.400000000E-02, 2.000000000E-03, 0.000000000E+00, 2.057646962E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 8.090226810E+05, 7.886558011E+09, 0.000000000E+00, 8.250059400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250059400E+04,-5.597241873E+00, 0.000000000E+00, 8.250059400E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.394730303E-01, 3.931978453E+00, 2.255807977E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.070349158E+05, 8.478549259E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.490847084E+04, 1.490847084E+04, 0.000000000E+00
28, 5.600000000E-02, 2.000000000E-03, 0.000000000E+00, 2.050639165E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.008391995E+06, 7.886669478E+09, 0.000000000E+00, 8.250061600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250061600E+04,-8.892269805E+00, 0.000000000E+00, 8.250061600E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.180353924E-01, 4.349534585E+00, 3.951849496E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.034602130E+05, 1.974205202E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.896582716E+04, 2.896582716E+04, 0.000000000E+00
29, 5.800000000E-02, 2.000000000E-03, 0.000000000E+00, 2.041801425E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.268831904E+06, 7.886792161E+09, 0.000000000E+00, 8.250063800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250063800E+04,-1.084462210E+01, 0.000000000E+00, 8.250063800E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.319674653E+00, 5.346949614E+00, 2.812237709E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.604306507E+05, 2.586955377E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.018029441E+04, 4.018029441E+04, 0.000000000E+00
30, 6.000000000E-02, 2.000000000E-03, 0.000000000E+00, 2.041640417E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.280860831E+06, 7.886912278E+09, 0.000000000E+00, 8.250066000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250066000E+04,-9.082397274E+00, 0.000000000E+00, 8.250066000E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.775727143E+00, 6.773278804E+00,-4.362822978E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-9.661061184E+05, 9.551210779E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.761468014E+04, 3.761468014E+04, 0.000000000E+00
31, 6.200000000E-02, 2.000000000E-03, 0.000000000E+00, 2.036426184E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.444907350E+06, 7.887030191E+09, 0.000000000E+00, 8.250068200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250068200E+04,-1.189527425E+01, 0.000000000E+00, 8.250068200E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.849598601E+00, 6.828466345E+00, 2.503737172E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-7.631091728E+05, 1.615280880E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.541065439E+04, 3.541065439E+04, 0.000000000E+00
32, 6.400000000E-02, 2.000000000E-03, 0.000000000E+00, 2.019112560E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.973274394E+06, 7.887153747E+09, 0.000000000E+00, 8.250070400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250070400E+04,-1.822140642E+01, 0.000000000E+00, 8.250070400E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.025255559E+00, 7.807924476E+00, 6.939464519E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.078039038E+06, 5.187080325E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.105360161E+04, 4.105360161E+04, 0.000000000E+00
33, 6.600000000E-02, 2.000000000E-03, 0.000000000E+00, 2.017910303E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.020871169E+06, 7.887267605E+09, 0.000000000E+00, 8.250072600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250072600E+04,-1.379508138E+01, 0.000000000E+00, 8.250072600E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.706210589E+00, 1.088436581E+01,-8.674618683E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-4.295594652E+06, 4.278607972E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.135435604E+04, 3.135435604E+04, 0.000000000E+00
34, 6.800000000E-02, 2.000000000E-03, 0.000000000E+00, 2.033983154E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.552346224E+06, 7.887356474E+09, 0.000000000E+00, 8.250074800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250074800E+04,-7.739995505E+00, 0.000000000E+00, 8.250074800E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.495352384E+00, 1.156945212E+01,-5.057303241E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.992849696E+06,-4.774334616E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.365254946E+03, 6.365254946E+03, 0.000000000E+00
35, 7.000000000E-02, 2.000000000E-03, 0.000000000E+00, 2.028843724E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.713431789E+06, 7.887448001E+09, 0.000000000E+00, 8.250077000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250077000E+04,-1.305601984E+01, 0.000000000E+00, 8.250077000E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.545268160E+00, 9.185166437E+00, 1.771629133E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-7.048146419E+06, 1.496002035E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.025272210E+03, 9.025272210E+03, 0.000000000E+00
36, 7.200000000E-02, 2.000000000E-03, 0.000000000E+00, 2.030970506E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.659392455E+06, 7.887532817E+09, 0.000000000E+00, 8.250079200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250079200E+04,-1.051495040E+01, 0.000000000E+00, 8.250079200E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.681643024E+00, 1.044300980E+01,-1.750348365E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.243687307E+07,-7.188614830E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.313740757E+03, 2.313740757E+03, 0.000000000E+00
37, 7.400000000E-02, 2.000000000E-03, 0.000000000E+00, 2.022345245E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 1.928304158E+06, 7.887618301E+09, 0.000000000E+00, 8.250081400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250081400E+04,-1.408191116E+01, 0.000000000E+00, 8.250081400E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.669124872E+00, 1.010193398E+01,-6.156448966E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.742476277E+07, 2.584785205E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.981049758E+03, 2.981049758E+03, 0.000000000E+00
38, 7.600000000E-02, 2.000000000E-03, 0.000000000E+00, 1.996470140E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.656608748E+06, 7.887767712E+09, 0.000000000E+00, 8.250083600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250083600E+04,-2.515260969E+01, 0.000000000E+00, 8.250083600E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.116048894E+00, 1.166462213E+01, 1.079189621E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.197356807E+07, 7.060549544E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.690766159E+04, 6.690766159E+04, 0.000000000E+00
39, 7.800000000E-02, 2.000000000E-03, 0.000000000E+00, 1.991820807E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.784082846E+06, 7.887936225E+09, 0.000000000E+00, 8.250085800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250085800E+04,-2.302485699E+01, 0.000000000E+00, 8.250085800E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.823475858E+00, 1.526140497E+01, 2.465951389E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.131405548E+07, 1.122842050E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.600837586E+04, 8.600837586E+04, 0.000000000E+00
40, 8.000000000E-02, 2.000000000E-03, 0.000000000E+00, 1.975847625E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 3.255583024E+06, 7.888132651E+09, 0.000000000E+00, 8.250088000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250088000E+04,-2.835795483E+01, 0.000000000E+00, 8.250088000E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.180569351E+00, 1.595353469E+01, 5.042850683E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.840466080E+07, 4.597732607E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.139217848E+05, 1.139217848E+05, 0.000000000E+00
41, 8.200000000E-02, 2.000000000E-03, 0.000000000E+00, 1.995595604E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.667141225E+06, 7.888298525E+09, 0.000000000E+00, 8.250090200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250090200E+04,-1.423430454E+01, 0.000000000E+00, 8.250090200E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.197897699E+00, 1.866308835E+01,-3.197617349E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-4.193601490E+07,-5.995086514E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.336698512E+04, 8.336698512E+04, 0.000000000E+00
42, 8.400000000E-02, 2.000000000E-03, 0.000000000E+00, 2.010553169E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.218951595E+06, 7.888451714E+09, 0.000000000E+00, 8.250092400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250092400E+04,-1.563447677E+01, 0.000000000E+00, 8.250092400E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.025956814E+00, 1.504079355E+01,-2.520827195E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-4.487081123E+07,-4.638134022E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.068451163E+04, 7.068451163E+04, 0.000000000E+00
43, 8.600000000E-02, 2.000000000E-03, 0.000000000E+00, 1.981478722E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 3.053245923E+06, 7.888670763E+09, 0.000000000E+00, 8.250094600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250094600E+04,-2.987420698E+01, 0.000000000E+00, 8.250094600E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.682333853E+00, 1.182579596E+01, 1.417118114E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.699630049E+07, 8.120172697E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.365440067E+05, 1.365440067E+05, 0.000000000E+00
44, 8.800000000E-02, 2.000000000E-03, 0.000000000E+00, 1.977093537E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 3.175328294E+06, 7.888902196E+09, 0.000000000E+00, 8.250096800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250096800E+04,-2.586152507E+01, 0.000000000E+00, 8.250096800E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.261010336E+00, 1.704101658E+01,-1.368330911E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.874037242E+07, 1.161890989E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.489273126E+05, 1.489273126E+05, 0.000000000E+00
45, 9.000000000E-02, 2.000000000E-03, 0.000000000E+00, 1.983628931E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.974477519E+06, 7.889126226E+09, 0.000000000E+00, 8.250099000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250099000E+04,-2.170278001E+01, 0.000000000E+00, 8.250099000E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.451339179E+00, 1.791224107E+01,-2.596686947E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.597321982E+07,-2.052618163E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.415233002E+05, 1.415233002E+05, 0.000000000E+00
46, 9.200000000E-02, 2.000000000E-03, 0.000000000E+00, 1.991476548E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.733325461E+06, 7.889343601E+09, 0.000000000E+00, 8.250101200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250101200E+04,-1.965728053E+01, 0.000000000E+00, 8.250101200E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.127814957E+00, 1.662072583E+01,-2.428430888E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.913660382E+07,-2.434124372E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.348692680E+05, 1.348692680E+05, 0.000000000E+00
47, 9.400000000E-02, 2.000000000E-03, 0.000000000E+00, 1.992313967E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.706850329E+06, 7.889560524E+09, 0.000000000E+00, 8.250103400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250103400E+04,-2.118603262E+01, 0.000000000E+00, 8.250103400E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.731057933E+00, 1.515260598E+01, 5.383726518E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-4.350612225E+07,-2.792430391E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.344166704E+05, 1.344166704E+05, 0.000000000E+00
48, 9.600000000E-02, 2.000000000E-03, 0.000000000E+00, 1.993198532E+02, 6.570060000E+04, 0.000000000E+00, 0.000000000E+00, 2.698972892E+06, 7.889757617E+09, 0.000000000E+00, 8.250105600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.250105600E+04,-2.104621536E+01, 0.000000000E+00, 8.250105600E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.668925785E+00, 1.507382894E+01, 4.785480018E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-4.802550291E+07,-9.152762849E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.145875787E+05, 1.145875787E+05, 0.000000000E+00
